USER,COURSE_ID,SCORE
629108,ML0101EN,18.0
629108,GPXX0TY1EN,12.0
629108,GPXX0KY1EN,15.0
629108,excourse04,12.0
629108,excourse06,12.0
629108,excourse12,12.0
629108,excourse20,15.0
629108,excourse21,18.0
629108,excourse22,18.0
629108,excourse23,15.0
629108,excourse36,15.0
629108,excourse38,15.0
629108,excourse62,18.0
629108,excourse65,15.0
629108,excourse72,12.0
629108,excourse73,12.0
629189,RP0105EN,12.0
630417,RP0105EN,30.0
630417,GPXX06RFEN,12.0
630417,CC0271EN,12.0
630417,BD0145EN,24.0
630417,DE0205EN,18.0
630417,TMP0105EN,27.0
630417,DB0113EN,12.0
630417,RP0103,15.0
630417,RP0103EN,15.0
630417,BD0212EN,27.0
630417,SC0103EN,27.0
630417,GPXX0BUBEN,15.0
630417,BD0143EN,24.0
630417,BD0141EN,24.0
630417,TA0106EN,18.0
630417,GPXX01RYEN,12.0
630417,GPXX0XFQEN,12.0
630417,GPXX07REN,12.0
630417,GPXX0725EN,12.0
630417,GPXX0MIIEN,12.0
630417,BD0223EN,15.0
630417,GPXX06ZLEN,12.0
630417,GPXX0LLEEN,12.0
630417,BD0121EN,24.0
630417,BD0135EN,18.0
630417,BD0133EN,18.0
630417,BD0131EN,24.0
630417,BD0137EN,18.0
630417,GPXX0NHZEN,12.0
630417,DJ0101EN,15.0
630417,DB0111EN,12.0
630417,DB0115EN,12.0
630417,DB0151EN,24.0
630417,GPXX0M6UEN,24.0
630417,GPXX097UEN,24.0
630417,DS0301EN,12.0
630417,BD0221EN,15.0
630417,GPXX0TY1EN,15.0
630417,GPXX0T3CEN,12.0
630417,BD0123EN,18.0
630417,DB0101EN,12.0
630417,GPXX0G31EN,18.0
630417,GPXX0RQLEN,12.0
630417,excourse01,12.0
630417,excourse02,15.0
630417,excourse03,24.0
630417,excourse04,15.0
630417,excourse05,24.0
630417,excourse06,15.0
630417,excourse07,12.0
630417,excourse10,24.0
630417,excourse11,12.0
630417,excourse12,12.0
630417,excourse13,12.0
630417,excourse14,12.0
630417,excourse31,24.0
630417,excourse42,24.0
630417,excourse67,12.0
630417,excourse68,12.0
630417,excourse69,15.0
630417,excourse70,24.0
630417,excourse71,24.0
630417,excourse72,27.0
630417,excourse73,27.0
630417,excourse74,12.0
630417,excourse75,18.0
630417,excourse76,12.0
630511,RP0105EN,18.0
630511,BD0145EN,18.0
630511,DE0205EN,12.0
630511,TMP0105EN,18.0
630511,BD0212EN,18.0
630511,SC0103EN,18.0
630511,BD0143EN,18.0
630511,BD0141EN,18.0
630511,TA0106EN,12.0
630511,BD0135EN,12.0
630511,BD0133EN,12.0
630511,BD0131EN,18.0
630511,BD0211EN,18.0
630511,BD0137EN,12.0
630511,DB0151EN,18.0
630511,BD0101EN,18.0
630511,GPXX0M6UEN,18.0
630511,GPXX097UEN,18.0
630511,BD0123EN,12.0
630511,GPXX0G31EN,12.0
630511,excourse03,18.0
630511,excourse04,12.0
630511,excourse05,18.0
630511,excourse06,12.0
630511,excourse10,18.0
630511,excourse12,12.0
630511,excourse31,18.0
630511,excourse42,18.0
630511,excourse70,18.0
630511,excourse71,18.0
630511,excourse72,18.0
630511,excourse73,18.0
630511,excourse75,12.0
632294,ML0122EN,12.0
632294,DX0106EN,15.0
632294,DX0108EN,12.0
632294,DS0201EN,12.0
632294,PA0103EN,12.0
632294,PA0107EN,12.0
632294,GPXX0IBEN,12.0
632294,TMP0106,12.0
632294,ML0122ENv1,12.0
632294,BD0151EN,12.0
632294,TA0106EN,15.0
632294,TMP107,12.0
632294,GPXX01DCEN,12.0
632294,GPXX0ZMZEN,12.0
632294,PA0101EN,12.0
632294,DS0107,12.0
632294,DS0110EN,12.0
632294,DX0107EN,12.0
632294,GPXX0KHHEN,12.0
632294,GPXX04P5EN,12.0
632294,GPXX0PG8EN,12.0
632294,ML0101EN,12.0
632294,PY0101EN,12.0
632294,GPXX0KY1EN,12.0
632294,SC0105EN,12.0
632294,excourse04,15.0
632294,excourse06,15.0
632294,excourse21,12.0
632294,excourse22,12.0
632294,excourse62,12.0
632294,excourse63,12.0
632294,excourse64,12.0
632294,excourse65,12.0
632294,excourse66,12.0
639271,ML0122EN,27.0
639271,RP0105EN,18.0
639271,DX0106EN,18.0
639271,DX0108EN,21.0
639271,BD0145EN,12.0
639271,DS0201EN,18.0
639271,PA0103EN,21.0
639271,TMP0105EN,15.0
639271,PA0107EN,21.0
639271,BD0212EN,15.0
639271,GPXX0IBEN,24.0
639271,SC0103EN,15.0
639271,SW0201EN,12.0
639271,TMP0106,15.0
639271,GPXX0BUBEN,12.0
639271,SW0101EN,12.0
639271,BD0143EN,12.0
639271,BD0141EN,12.0
639271,ML0122ENv1,21.0
639271,BD0151EN,21.0
639271,TA0106EN,27.0
639271,TMP107,21.0
639271,GPXX01DCEN,21.0
639271,GPXX0ZMZEN,21.0
639271,GPXX0YMEEN,12.0
639271,PA0101EN,21.0
639271,BD0121EN,12.0
639271,BD0131EN,12.0
639271,BD0115EN,12.0
639271,GPXX04V3EN,12.0
639271,GPXX0D14EN,15.0
639271,BD0211EN,15.0
639271,DB0151EN,12.0
639271,DS0107,15.0
639271,DS0110EN,15.0
639271,DX0107EN,15.0
639271,DS0105EN,15.0
639271,GPXX0KHHEN,21.0
639271,GPXX04P5EN,21.0
639271,GPXX0PG8EN,18.0
639271,ML0101ENv3,12.0
639271,GPXX0M6UEN,12.0
639271,GPXX097UEN,12.0
639271,BD0221EN,12.0
639271,GPXX0TY1EN,12.0
639271,GPXX0KY1EN,18.0
639271,SC0105EN,15.0
639271,excourse03,12.0
639271,excourse04,21.0
639271,excourse05,12.0
639271,excourse06,21.0
639271,excourse10,12.0
639271,excourse12,12.0
639271,excourse21,27.0
639271,excourse22,27.0
639271,excourse31,15.0
639271,excourse42,12.0
639271,excourse49,12.0
639271,excourse62,21.0
639271,excourse63,15.0
639271,excourse64,15.0
639271,excourse65,18.0
639271,excourse66,15.0
639271,excourse69,12.0
639271,excourse70,12.0
639271,excourse71,12.0
639271,excourse72,15.0
639271,excourse73,15.0
641270,ML0122EN,27.0
641270,RP0105EN,63.0
641270,DX0106EN,21.0
641270,GPXX06RFEN,27.0
641270,CC0271EN,27.0
641270,DX0108EN,24.0
641270,BD0145EN,48.0
641270,DE0205EN,30.0
641270,DS0201EN,15.0
641270,PA0103EN,18.0
641270,TMP0105EN,57.0
641270,PA0107EN,18.0
641270,DB0113EN,27.0
641270,RP0103EN,33.0
641270,BD0212EN,57.0
641270,GPXX0IBEN,27.0
641270,SC0103EN,57.0
641270,TMP0106,15.0
641270,GPXX0BUBEN,24.0
641270,TMP0101EN,12.0
641270,BD0143EN,48.0
641270,ML0122ENv1,18.0
641270,BD0151EN,18.0
641270,TA0106EN,39.0
641270,TMP107,24.0
641270,GPXX01DCEN,18.0
641270,GPXX0ZMZEN,18.0
641270,GPXX01RYEN,27.0
641270,GPXX0YMEEN,12.0
641270,GPXX0Q8AEN,18.0
641270,GPXX0XFQEN,27.0
641270,GPXX07REN,27.0
641270,PA0101EN,18.0
641270,GPXX0725EN,27.0
641270,GPXX0MIIEN,27.0
641270,BD0223EN,30.0
641270,GPXX06ZLEN,27.0
641270,GPXX0LLEEN,27.0
641270,BD0135EN,30.0
641270,BD0133EN,24.0
641270,GPXX04V3EN,12.0
641270,GPXX0D14EN,15.0
641270,BD0137EN,30.0
641270,GPXX0NHZEN,27.0
641270,DJ0101EN,36.0
641270,DB0111EN,27.0
641270,DB0115EN,27.0
641270,DA0151EN,15.0
641270,DB0151EN,48.0
641270,DS0107,15.0
641270,DS0110EN,15.0
641270,DX0107EN,15.0
641270,GPXX0KHHEN,18.0
641270,GPXX04P5EN,18.0
641270,GPXX0PG8EN,24.0
641270,ML0101EN,27.0
641270,ML0101ENv3,12.0
641270,GPXX0M6UEN,48.0
641270,GPXX097UEN,48.0
641270,DS0301EN,27.0
641270,BD0221EN,24.0
641270,GPXX0TY1EN,36.0
641270,GPXX0T3CEN,27.0
641270,DB0101EN,27.0
641270,DV0151EN,15.0
641270,GPXX0G31EN,30.0
641270,GPXX0KY1EN,24.0
641270,GPXX0RQLEN,27.0
641270,SC0105EN,15.0
641270,excourse01,27.0
641270,excourse02,36.0
641270,excourse03,48.0
641270,excourse04,42.0
641270,excourse05,48.0
641270,excourse06,42.0
641270,excourse07,27.0
641270,excourse10,48.0
641270,excourse11,27.0
641270,excourse12,36.0
641270,excourse13,27.0
641270,excourse14,27.0
641270,excourse20,18.0
641270,excourse21,27.0
641270,excourse22,27.0
641270,excourse23,18.0
641270,excourse31,48.0
641270,excourse35,12.0
641270,excourse36,18.0
641270,excourse37,15.0
641270,excourse38,18.0
641270,excourse40,12.0
641270,excourse42,48.0
641270,excourse49,12.0
641270,excourse54,12.0
641270,excourse62,24.0
641270,excourse63,15.0
641270,excourse64,15.0
641270,excourse65,24.0
641270,excourse66,15.0
641270,excourse67,21.0
641270,excourse68,21.0
641270,excourse69,24.0
641270,excourse70,48.0
641270,excourse71,48.0
641270,excourse72,57.0
641270,excourse73,57.0
641270,excourse74,21.0
641270,excourse75,24.0
641270,excourse76,21.0
641270,excourse82,15.0
641270,excourse83,15.0
641270,excourse84,15.0
641270,excourse85,15.0
641998,ML0122EN,12.0
641998,RP0105EN,36.0
641998,GPXX06RFEN,15.0
641998,CC0271EN,15.0
641998,DAI101EN,12.0
641998,BD0145EN,30.0
641998,HCC105EN,12.0
641998,DE0205EN,21.0
641998,DS0132EN,12.0
641998,BENTEST4,12.0
641998,PA0103EN,12.0
641998,PA0107EN,12.0
641998,DB0113EN,15.0
641998,RP0103,15.0
641998,RP0103EN,15.0
641998,BD0212EN,36.0
641998,GPXX0IBEN,18.0
641998,SC0103EN,36.0
641998,TA0105,12.0
641998,SW0201EN,18.0
641998,GPXX0BUBEN,27.0
641998,SW0101EN,18.0
641998,TMP0101EN,18.0
641998,DW0101EN,12.0
641998,BD0143EN,30.0
641998,BD0141EN,30.0
641998,ML0122ENv1,12.0
641998,BD0151EN,12.0
641998,TA0106EN,27.0
641998,ML0111EN,12.0
641998,GPXX048OEN,12.0
641998,GPXX01DCEN,12.0
641998,GPXX04XJEN,12.0
641998,GPXX0ZMZEN,12.0
641998,GPXX0742EN,12.0
641998,GPXX01RYEN,15.0
641998,GPXX0YMEEN,12.0
641998,TA0105EN,12.0
641998,GPXX0XFQEN,15.0
641998,GPXX07REN,15.0
641998,PA0101EN,12.0
641998,GPXX0725EN,15.0
641998,GPXX0MIIEN,15.0
641998,BD0223EN,21.0
641998,GPXX06ZLEN,15.0
641998,AI0111EN,12.0
641998,GPXX0LLEEN,15.0
641998,BD0121EN,30.0
641998,BD0135EN,21.0
641998,BD0133EN,21.0
641998,BD0131EN,30.0
641998,BD0115EN,30.0
641998,GPXX0D14EN,18.0
641998,BD0137EN,21.0
641998,CB0201EN,12.0
641998,GPXX0NHZEN,15.0
641998,GPXX0XENEN,12.0
641998,DJ0101EN,21.0
641998,DB0111EN,15.0
641998,DB0115EN,15.0
641998,DB0151EN,30.0
641998,GPXX0KHHEN,12.0
641998,IT0101EN,12.0
641998,GPXX04P5EN,12.0
641998,ML0122ENv3,12.0
641998,ML0101EN,12.0
641998,ML0101ENv3,12.0
641998,GPXX0WTIEN,12.0
641998,GPXX0M6UEN,30.0
641998,GPXX097UEN,30.0
641998,GPXX0HC7EN,12.0
641998,DS0301EN,15.0
641998,GPXX0UN5EN,12.0
641998,GPXX0TY1EN,21.0
641998,GPXX0T3CEN,15.0
641998,DB0101EN,15.0
641998,ML0151EN,12.0
641998,ML0120ENv2,12.0
641998,GPXX0G31EN,21.0
641998,GPXX0RQLEN,15.0
641998,ML0120ENv3,12.0
641998,excourse01,15.0
641998,excourse02,21.0
641998,excourse03,30.0
641998,excourse04,15.0
641998,excourse05,30.0
641998,excourse06,15.0
641998,excourse07,15.0
641998,excourse10,30.0
641998,excourse11,15.0
641998,excourse12,15.0
641998,excourse13,15.0
641998,excourse14,15.0
641998,excourse21,12.0
641998,excourse22,12.0
641998,excourse31,30.0
641998,excourse35,18.0
641998,excourse40,18.0
641998,excourse42,30.0
641998,excourse46,12.0
641998,excourse47,12.0
641998,excourse49,12.0
641998,excourse50,12.0
641998,excourse51,12.0
641998,excourse52,12.0
641998,excourse53,12.0
641998,excourse54,18.0
641998,excourse55,12.0
641998,excourse56,12.0
641998,excourse57,12.0
641998,excourse58,12.0
641998,excourse59,12.0
641998,excourse60,12.0
641998,excourse61,12.0
641998,excourse67,15.0
641998,excourse68,15.0
641998,excourse69,27.0
641998,excourse70,30.0
641998,excourse71,30.0
641998,excourse72,36.0
641998,excourse73,36.0
641998,excourse74,15.0
641998,excourse75,21.0
641998,excourse76,15.0
641998,excourse77,12.0
641998,excourse78,12.0
641998,excourse79,12.0
642609,RP0105EN,21.0
642609,GPXX06RFEN,12.0
642609,CC0271EN,12.0
642609,BD0145EN,21.0
642609,DE0205EN,12.0
642609,TMP0105EN,21.0
642609,DB0113EN,12.0
642609,RP0103,12.0
642609,RP0103EN,12.0
642609,BD0212EN,21.0
642609,SC0103EN,21.0
642609,BD0143EN,21.0
642609,BD0141EN,21.0
642609,TA0106EN,15.0
642609,GPXX01RYEN,12.0
642609,GPXX0XFQEN,12.0
642609,GPXX07REN,12.0
642609,GPXX0725EN,12.0
642609,GPXX0MIIEN,12.0
642609,GPXX06ZLEN,12.0
642609,GPXX0LLEEN,12.0
642609,BD0121EN,21.0
642609,BD0135EN,12.0
642609,BD0115EN,21.0
642609,BD0211EN,21.0
642609,BD0137EN,12.0
642609,GPXX0NHZEN,12.0
642609,DJ0101EN,12.0
642609,DB0111EN,12.0
642609,DB0115EN,12.0
642609,DB0151EN,21.0
642609,GPXX0M6UEN,21.0
642609,GPXX097UEN,21.0
642609,DS0301EN,12.0
642609,GPXX0TY1EN,12.0
642609,GPXX0T3CEN,12.0
642609,BD0123EN,12.0
642609,GPXX0G31EN,12.0
642609,GPXX0RQLEN,12.0
642609,excourse01,12.0
642609,excourse02,12.0
642609,excourse03,21.0
642609,excourse04,18.0
642609,excourse05,21.0
642609,excourse06,18.0
642609,excourse07,12.0
642609,excourse10,21.0
642609,excourse11,12.0
642609,excourse12,15.0
642609,excourse13,12.0
642609,excourse14,12.0
642609,excourse31,21.0
642609,excourse42,21.0
642609,excourse70,21.0
642609,excourse71,21.0
642609,excourse72,21.0
642609,excourse73,21.0
643167,ML0122EN,39.0
643167,RP0105EN,14.0
643167,DX0106EN,24.0
643167,DX0108EN,27.0
643167,DAI101EN,12.0
643167,HCC105EN,12.0
643167,DS0132EN,12.0
643167,DS0201EN,24.0
643167,BENTEST4,12.0
643167,PA0103EN,33.0
643167,TMP0105EN,11.0
643167,PA0107EN,33.0
643167,BD0212EN,11.0
643167,GPXX0IBEN,38.0
643167,SC0103EN,11.0
643167,TA0105,12.0
643167,SW0201EN,15.0
643167,TMP0106,21.0
643167,GPXX0BUBEN,15.0
643167,SW0101EN,15.0
643167,TMP0101EN,17.0
643167,DW0101EN,12.0
643167,BD0151EN,33.0
643167,TA0106EN,36.0
643167,TMP107,27.0
643167,ML0111EN,12.0
643167,GPXX048OEN,12.0
643167,GPXX01DCEN,33.0
643167,GPXX04XJEN,12.0
643167,GPXX0ZMZEN,33.0
643167,GPXX0742EN,12.0
643167,GPXX0YMEEN,18.0
643167,GPXX0Q8AEN,11.0
643167,TA0105EN,12.0
643167,PA0101EN,33.0
643167,AI0111EN,12.0
643167,GPXX0D14EN,18.0
643167,BD0211EN,11.0
643167,CB0201EN,12.0
643167,GPXX0XENEN,12.0
643167,DS0107,21.0
643167,DS0110EN,21.0
643167,DX0107EN,21.0
643167,GPXX0KHHEN,33.0
643167,IT0101EN,12.0
643167,GPXX04P5EN,33.0
643167,ML0122ENv3,12.0
643167,GPXX0PG8EN,26.0
643167,ML0109EN,12.0
643167,ML0101ENv3,18.0
643167,DA0101EN,11.0
643167,GPXX0WTIEN,12.0
643167,GPXX0HC7EN,12.0
643167,GPXX0UN5EN,12.0
643167,BD0221EN,15.0
643167,GPXX0TY1EN,11.0
643167,DV0101EN,11.0
643167,ML0151EN,15.0
643167,ML0120ENv2,12.0
643167,GPXX0KY1EN,26.0
643167,ML0120ENv3,12.0
643167,SC0105EN,21.0
643167,excourse04,24.0
643167,excourse06,24.0
643167,excourse20,11.0
643167,excourse21,39.0
643167,excourse22,39.0
643167,excourse23,11.0
643167,excourse35,17.0
643167,excourse36,11.0
643167,excourse38,11.0
643167,excourse40,17.0
643167,excourse46,12.0
643167,excourse47,12.0
643167,excourse49,18.0
643167,excourse50,12.0
643167,excourse51,12.0
643167,excourse52,12.0
643167,excourse53,12.0
643167,excourse54,17.0
643167,excourse55,12.0
643167,excourse56,12.0
643167,excourse57,12.0
643167,excourse58,12.0
643167,excourse59,12.0
643167,excourse60,12.0
643167,excourse61,12.0
643167,excourse62,27.0
643167,excourse63,21.0
643167,excourse64,21.0
643167,excourse65,26.0
643167,excourse66,21.0
643167,excourse69,15.0
643167,excourse72,11.0
643167,excourse73,11.0
643167,excourse77,12.0
643167,excourse78,12.0
643167,excourse79,12.0
645459,RP0105EN,24.0
645459,CC0271EN,12.0
645459,BD0145EN,18.0
645459,DE0205EN,12.0
645459,TMP0105EN,24.0
645459,BD0212EN,24.0
645459,SC0103EN,24.0
645459,BD0143EN,18.0
645459,BD0141EN,18.0
645459,BD0223EN,15.0
645459,GPXX0LLEEN,12.0
645459,BD0121EN,18.0
645459,BD0135EN,12.0
645459,BD0133EN,12.0
645459,BD0131EN,18.0
645459,BD0115EN,18.0
645459,BD0137EN,12.0
645459,DJ0101EN,15.0
645459,DB0151EN,18.0
645459,GPXX0M6UEN,18.0
645459,GPXX097UEN,18.0
645459,GPXX0TY1EN,18.0
645459,GPXX0T3CEN,12.0
645459,BD0123EN,12.0
645459,GPXX0G31EN,12.0
645459,excourse02,15.0
645459,excourse03,18.0
645459,excourse05,18.0
645459,excourse10,18.0
645459,excourse31,21.0
645459,excourse42,18.0
645459,excourse70,18.0
645459,excourse71,18.0
645459,excourse72,24.0
645459,excourse73,24.0
645459,excourse75,12.0
646160,ML0122EN,30.0
646160,RP0105EN,21.0
646160,DX0106EN,21.0
646160,DX0108EN,21.0
646160,BD0145EN,12.0
646160,DS0201EN,15.0
646160,PA0103EN,24.0
646160,TMP0105EN,15.0
646160,PA0107EN,24.0
646160,RP0103,12.0
646160,RP0103EN,12.0
646160,BD0212EN,15.0
646160,GPXX0IBEN,27.0
646160,SC0103EN,15.0
646160,SW0201EN,12.0
646160,TMP0106,15.0
646160,GPXX0BUBEN,15.0
646160,SW0101EN,12.0
646160,TMP0101EN,12.0
646160,BD0143EN,12.0
646160,BD0141EN,12.0
646160,ML0122ENv1,24.0
646160,BD0151EN,24.0
646160,TA0106EN,30.0
646160,TMP107,21.0
646160,GPXX01DCEN,24.0
646160,GPXX0ZMZEN,24.0
646160,GPXX0YMEEN,15.0
646160,PA0101EN,24.0
646160,BD0121EN,12.0
646160,BD0131EN,12.0
646160,BD0115EN,12.0
646160,GPXX0D14EN,18.0
646160,BD0211EN,15.0
646160,DB0151EN,12.0
646160,DS0107,15.0
646160,DS0110EN,15.0
646160,DX0107EN,15.0
646160,GPXX0KHHEN,24.0
646160,GPXX04P5EN,24.0
646160,GPXX0PG8EN,18.0
646160,ML0101EN,30.0
646160,GPXX0M6UEN,12.0
646160,GPXX097UEN,12.0
646160,BD0221EN,15.0
646160,GPXX0KY1EN,18.0
646160,SC0105EN,15.0
646160,excourse03,12.0
646160,excourse04,21.0
646160,excourse05,12.0
646160,excourse06,21.0
646160,excourse10,12.0
646160,excourse12,12.0
646160,excourse21,30.0
646160,excourse22,30.0
646160,excourse31,12.0
646160,excourse35,12.0
646160,excourse40,12.0
646160,excourse42,12.0
646160,excourse49,15.0
646160,excourse54,12.0
646160,excourse62,21.0
646160,excourse63,15.0
646160,excourse64,15.0
646160,excourse65,18.0
646160,excourse66,15.0
646160,excourse69,15.0
646160,excourse70,12.0
646160,excourse71,12.0
646160,excourse72,15.0
646160,excourse73,15.0
646861,RP0105EN,39.0
646861,GPXX06RFEN,15.0
646861,CC0271EN,15.0
646861,BD0145EN,33.0
646861,DE0205EN,15.0
646861,TMP0105EN,39.0
646861,DB0113EN,15.0
646861,RP0103,15.0
646861,RP0103EN,15.0
646861,GPXX0IBEN,12.0
646861,SC0103EN,39.0
646861,GPXX0BUBEN,21.0
646861,BD0143EN,33.0
646861,BD0141EN,33.0
646861,TA0106EN,24.0
646861,GPXX01RYEN,15.0
646861,GPXX0XFQEN,15.0
646861,GPXX07REN,15.0
646861,GPXX0725EN,15.0
646861,GPXX0MIIEN,15.0
646861,BD0223EN,24.0
646861,GPXX06ZLEN,15.0
646861,GPXX0LLEEN,15.0
646861,BD0121EN,33.0
646861,BD0135EN,15.0
646861,BD0133EN,18.0
646861,BD0131EN,33.0
646861,BD0137EN,15.0
646861,GPXX0NHZEN,15.0
646861,DJ0101EN,21.0
646861,DB0111EN,15.0
646861,DB0115EN,15.0
646861,DB0151EN,33.0
646861,GPXX0M6UEN,33.0
646861,GPXX097UEN,33.0
646861,DS0301EN,15.0
646861,GPXX0TY1EN,21.0
646861,GPXX0T3CEN,15.0
646861,BD0123EN,15.0
646861,DB0101EN,15.0
646861,GPXX0G31EN,15.0
646861,GPXX0RQLEN,15.0
646861,excourse01,15.0
646861,excourse02,21.0
646861,excourse03,33.0
646861,excourse04,18.0
646861,excourse05,33.0
646861,excourse06,18.0
646861,excourse07,15.0
646861,excourse10,33.0
646861,excourse11,15.0
646861,excourse12,15.0
646861,excourse13,15.0
646861,excourse14,15.0
646861,excourse31,33.0
646861,excourse42,33.0
646861,excourse67,18.0
646861,excourse68,18.0
646861,excourse69,21.0
646861,excourse70,33.0
646861,excourse71,33.0
646861,excourse72,39.0
646861,excourse73,39.0
646861,excourse74,18.0
646861,excourse75,18.0
646861,excourse76,18.0
646991,ML0122EN,12.0
646991,RP0105EN,18.0
646991,DX0106EN,12.0
646991,DX0108EN,12.0
646991,BD0145EN,15.0
646991,DE0205EN,12.0
646991,TMP0105EN,15.0
646991,RP0103,12.0
646991,RP0103EN,12.0
646991,BD0212EN,15.0
646991,SC0103EN,15.0
646991,BD0143EN,15.0
646991,BD0141EN,15.0
646991,TA0106EN,15.0
646991,TMP107,12.0
646991,BD0121EN,15.0
646991,BD0135EN,12.0
646991,BD0131EN,15.0
646991,BD0115EN,15.0
646991,BD0211EN,15.0
646991,BD0137EN,12.0
646991,DB0151EN,15.0
646991,ML0101EN,12.0
646991,GPXX0M6UEN,15.0
646991,GPXX097UEN,15.0
646991,BD0123EN,12.0
646991,GPXX0G31EN,12.0
646991,excourse03,15.0
646991,excourse04,18.0
646991,excourse05,15.0
646991,excourse06,18.0
646991,excourse10,15.0
646991,excourse12,12.0
646991,excourse21,12.0
646991,excourse22,12.0
646991,excourse31,15.0
646991,excourse42,15.0
646991,excourse62,12.0
646991,excourse70,15.0
646991,excourse71,15.0
646991,excourse72,15.0
646991,excourse73,15.0
647516,RP0105EN,33.0
647516,GPXX06RFEN,15.0
647516,CC0271EN,15.0
647516,DE0205EN,15.0
647516,TMP0105EN,33.0
647516,DB0113EN,15.0
647516,RP0103,15.0
647516,RP0103EN,15.0
647516,BD0212EN,33.0
647516,SC0103EN,33.0
647516,GPXX0BUBEN,15.0
647516,BD0143EN,30.0
647516,TA0106EN,18.0
647516,GPXX01RYEN,15.0
647516,GPXX0XFQEN,15.0
647516,GPXX07REN,15.0
647516,GPXX0725EN,15.0
647516,GPXX0MIIEN,15.0
647516,BD0223EN,18.0
647516,GPXX06ZLEN,15.0
647516,GPXX0LLEEN,15.0
647516,BD0121EN,30.0
647516,BD0135EN,15.0
647516,BD0133EN,15.0
647516,BD0131EN,30.0
647516,BD0115EN,30.0
647516,BD0137EN,15.0
647516,GPXX0NHZEN,15.0
647516,DJ0101EN,18.0
647516,DB0111EN,15.0
647516,DB0115EN,15.0
647516,DB0151EN,30.0
647516,GPXX0M6UEN,30.0
647516,GPXX097UEN,30.0
647516,DS0301EN,15.0
647516,BD0221EN,15.0
647516,GPXX0TY1EN,18.0
647516,GPXX0T3CEN,15.0
647516,BD0123EN,15.0
647516,DB0101EN,15.0
647516,GPXX0G31EN,15.0
647516,GPXX0RQLEN,15.0
647516,excourse01,15.0
647516,excourse02,18.0
647516,excourse03,30.0
647516,excourse04,18.0
647516,excourse05,30.0
647516,excourse06,18.0
647516,excourse07,15.0
647516,excourse10,30.0
647516,excourse11,15.0
647516,excourse12,18.0
647516,excourse13,15.0
647516,excourse14,15.0
647516,excourse31,30.0
647516,excourse42,30.0
647516,excourse67,15.0
647516,excourse68,15.0
647516,excourse69,15.0
647516,excourse70,30.0
647516,excourse71,30.0
647516,excourse72,33.0
647516,excourse73,33.0
647516,excourse74,15.0
647516,excourse75,15.0
647516,excourse76,15.0
655195,ML0122EN,30.0
655195,GPXX0ZG0EN,21.0
655195,RP0105EN,24.0
655195,GPXX0Z2PEN,21.0
655195,GPXX06RFEN,12.0
655195,GPXX0SDXEN,21.0
655195,CC0271EN,18.0
655195,DX0108EN,15.0
655195,DAI101EN,15.0
655195,GPXX0W7KEN,15.0
655195,GPXX0QR3EN,15.0
655195,BD0145EN,21.0
655195,HCC105EN,15.0
655195,DE0205EN,27.0
655195,DS0132EN,15.0
655195,OS0101EN,21.0
655195,DS0201EN,12.0
655195,BENTEST4,15.0
655195,CC0210EN,21.0
655195,PA0103EN,21.0
655195,HCC104EN,21.0
655195,GPXX0A1YEN,15.0
655195,TMP0105EN,24.0
655195,PA0107EN,21.0
655195,DB0113EN,12.0
655195,PHPM002EN,15.0
655195,RP0103,12.0
655195,RP0103EN,12.0
655195,BD0212EN,24.0
655195,GPXX0IBEN,24.0
655195,SECM03EN,21.0
655195,SC0103EN,24.0
655195,GPXX0YXHEN,15.0
655195,TA0105,15.0
655195,SW0201EN,36.0
655195,GPXX0BUBEN,24.0
655195,SW0101EN,36.0
655195,TMP0101EN,18.0
655195,BD0143EN,21.0
655195,BD0141EN,21.0
655195,ML0122ENv1,21.0
655195,BD0151EN,21.0
655195,TA0106EN,30.0
655195,TMP107,15.0
655195,ML0111EN,15.0
655195,GPXX048OEN,15.0
655195,CO0201EN,12.0
655195,GPXX01DCEN,21.0
655195,GPXX04XJEN,15.0
655195,GPXX0ZMZEN,21.0
655195,GPXX0742EN,15.0
655195,GPXX0KV4EN,15.0
655195,GPXX01RYEN,12.0
655195,GPXX0YMEEN,24.0
655195,GPXX0Q8AEN,12.0
655195,TA0105EN,15.0
655195,GPXX0XFQEN,12.0
655195,GPXX07REN,12.0
655195,PA0101EN,21.0
655195,BC0202EN,15.0
655195,BC0101EN,15.0
655195,GPXX0725EN,12.0
655195,GPXX0MIIEN,12.0
655195,BD0223EN,12.0
655195,GPXX06ZLEN,12.0
655195,GPXX0QS6EN,15.0
655195,AI0111EN,15.0
655195,GPXX0QJFEN,15.0
655195,GPXX0LLEEN,18.0
655195,BD0121EN,21.0
655195,BD0135EN,27.0
655195,BD0133EN,24.0
655195,BD0131EN,21.0
655195,GPXX04V3EN,30.0
655195,GPXX05P1EN,15.0
655195,GPXX0D14EN,39.0
655195,GPXX0G3KEN,15.0
655195,BD0211EN,24.0
655195,GPXX0HZ2EN,21.0
655195,GPXX04TNEN,15.0
655195,GPXX0IHMEN,15.0
655195,BD0137EN,27.0
655195,ML0120EN,15.0
655195,GPXX0E3QEN,15.0
655195,GPXX0XV3EN,15.0
655195,CB0201EN,15.0
655195,GPXX0NHZEN,12.0
655195,GPXX0XENEN,15.0
655195,GPXX0HAAEN,21.0
655195,DJ0101EN,15.0
655195,DB0111EN,12.0
655195,DB0115EN,12.0
655195,COM001EN,21.0
